%TIME	M_POS	M_VEL	M_VOLT	S_POS	S_VEL	S_VOLT	VOLT_REF
7.436	34.6349	-3.01244	-1.30472	34.628	-3.41078	-1.38885	-0.362262
7.437	34.6313	-3.16526	0.0715438	34.6241	-3.54237	-0.103989	-0.362262
7.438	34.6285	-3.06149	-1.75139	34.6209	-3.44893	-1.54899	-0.362262
7.439	34.6252	-3.13216	0.109345	34.6172	-3.50992	0.193963	-0.362262
7.44	34.6222	-3.09762	-0.939919	34.6138	-3.48555	-1.47766	-0.362262
7.441	34.619	-3.12409	-0.652672	34.6103	-3.49359	0.129909	-0.362262
7.442	34.6158	-3.1348	-0.447878	34.6068	-3.49946	-1.83362	-0.362262
7.443	34.6127	-3.11678	-1.3063	34.6033	-3.48652	0.325749	-0.362262
7.444	34.6097	-3.10362	0.296934	34.5998	-3.4943	-1.53269	-0.362262
7.445	34.6033	-3.15359	0.0534406	34.5928	-3.51042	-1.67295	-0.362262
7.446	34.6003	-3.11327	-1.40023	34.5894	-3.47729	-0.00241643	-0.362262
7.447	34.5971	-3.1269	-0.61948	34.5858	-3.49618	-1.40143	-0.362262
7.448	34.5941	-3.09378	-0.0594687	34.5823	-3.50997	-0.0892434	-0.362262
7.449	34.5908	-3.15575	-1.17847	34.5788	-3.49419	-1.59694	-0.362262
7.45	34.5878	-3.10623	0.138483	34.5753	-3.4999	-0.246324	-0.362262
7.451	34.5846	-3.13038	-1.61783	34.5717	-3.5213	-1.0272	-0.362262
7.452	34.5817	-3.07909	-0.016127	34.5683	-3.50247	-0.475487	-0.362262
7.453	34.5784	-3.14501	-1.11139	34.5648	-3.48872	-0.988136	-0.362262
7.454	34.5753	-3.13286	-0.517175	34.5613	-3.51314	-0.610301	-0.362262
7.455	34.5692	-3.09861	-1.41241	34.5543	-3.50227	-0.764874	-0.362262
7.456	34.5659	-3.13343	0.377115	34.5508	-3.49719	-0.634631	-0.362262
7.457	34.5628	-3.13301	-1.46557	34.5472	-3.52794	-1.02169	-0.362262
7.458	34.5597	-3.1327	-0.00210582	34.5438	-3.4987	-0.0115451	-0.362262
7.459	34.5567	-3.09802	-1.24556	34.5404	-3.48596	-1.19655	-0.362262
7.46	34.5535	-3.12438	-0.591517	34.5368	-3.50251	-0.129061	-0.362262
7.461	34.5502	-3.15225	-0.345118	34.5333	-3.50598	-1.36721	-0.362262
7.462	34.5472	-3.12091	-1.12988	34.5298	-3.49989	0.139213	-0.362262
7.463	34.5441	-3.12387	0.0907572	34.5263	-3.50407	-1.38003	-0.362262
7.464	34.541	-3.10879	-1.75037	34.5227	-3.52435	0.0436271	-0.362262
7.465	34.5346	-3.16264	-1.17471	34.5158	-3.51522	0.374131	-0.362262
7.466	34.5315	-3.13712	-0.524141	34.5123	-3.50664	-1.54507	-0.362262
7.467	34.5285	-3.10124	-0.482888	34.5088	-3.50038	0.10951	-0.362262
7.468	34.5252	-3.15258	-1.15402	34.5054	-3.48719	-1.69361	-0.362262
7.469	34.5221	-3.12977	0.249807	34.5018	-3.5034	0.127634	-0.362262
7.47	34.519	-3.13895	-1.42668	34.4982	-3.54109	-1.52841	-0.362262
7.471	34.516	-3.10258	0.0684918	34.4948	-3.50831	0.0235552	-0.362262
7.472	34.5127	-3.14494	-1.5815	34.4913	-3.49298	-1.74539	-0.362262
7.473	34.5096	-3.15004	-0.391425	34.4877	-3.51625	-0.0200538	-0.362262
7.474	34.5065	-3.13652	-0.389903	34.4842	-3.51601	-1.22662	-0.362262
7.475	34.5035	-3.08358	-1.17321	34.4809	-3.47276	-0.370749	-0.362262
7.476	34.497	-3.17436	-1.54783	34.4736	-3.53504	-0.361307	-0.362262
7.477	34.4939	-3.13706	0.211295	34.4701	-3.52974	-0.983751	-0.362262
7.478	34.4908	-3.14428	-1.29266	34.4667	-3.50002	-0.529044	-0.362262
7.479	34.4877	-3.11509	-0.35194	34.4631	-3.51277	-1.04171	-0.362262
7.48	34.4844	-3.17131	-1.01494	34.4596	-3.53071	-0.710362	-0.362262
7.481	34.4813	-3.14345	-1.04859	34.4561	-3.50934	-0.367902	-0.362262
7.482	34.4781	-3.15756	0.193738	34.4526	-3.51958	-0.882673	-0.362262
7.483	34.4752	-3.10756	-1.43772	34.449	-3.5443	-0.569019	-0.362262
7.484	34.4719	-3.15719	0.14593	34.4455	-3.52788	-1.0128	-0.362262
7.485	34.4656	-3.15003	-1.54732	34.4385	-3.52504	-0.0866114	-0.362262
7.486	34.4625	-3.13652	-0.729954	34.4349	-3.53105	-0.256545	-0.362262
7.487	34.4593	-3.14388	-0.795715	34.4315	-3.50959	-1.4618	-0.362262
7.488	34.4561	-3.17511	-0.328196	34.4279	-3.51977	0.267879	-0.362262
7.489	34.453	-3.14622	-1.53093	34.4244	-3.53581	-1.36929	-0.362262
7.49	34.4498	-3.15959	0.387795	34.4208	-3.53892	0.0399904	-0.362262
7.491	34.4468	-3.12627	-1.41163	34.4174	-3.50672	-1.58183	-0.362262
7.492	34.4435	-3.17948	-0.072929	34.4139	-3.50906	0.234311	-0.362262
7.493	34.4404	-3.15803	-1.20311	34.4103	-3.53661	-1.49176	-0.362262
7.494	34.4342	-3.10672	-0.0777445	34.4033	-3.50318	-1.86044	-0.362262
7.495	34.4342	-3.10672	-0.0777445	34.4033	-3.50318	-1.86044	-0.362262
7.496	34.4276	-3.19929	0.053172	34.3961	-3.56221	-1.54573	-0.362262
7.497	34.4245	-3.1725	-1.73289	34.3926	-3.52373	0.0681538	-0.362262
7.498	34.4214	-3.16155	0.201846	34.3891	-3.52148	-1.67575	-0.362262
7.499	34.4184	-3.11909	-1.07052	34.3856	-3.51122	0.0502561	-0.362262
7.5	34.4153	-3.1053	-0.623364	34.3825	-3.42618	-1.26953	-0.362262
7.501	34.412	-3.15555	-0.593308	34.3787	-3.52777	-0.0825129	-0.362262
7.502	34.4088	-3.1664	-1.13234	34.3751	-3.54166	-1.68272	-0.362262
7.503	34.4024	-3.22289	-1.37444	34.3679	-3.5778	-1.18481	-0.362262
7.504	34.3994	-3.16389	0.138692	34.3645	-3.5265	-0.387915	-0.362262
7.505	34.3961	-3.18972	-1.689	34.3609	-3.56658	-1.28517	-0.362262
7.506	34.3931	-3.13105	-0.34065	34.3574	-3.53554	-0.445087	-0.362262
7.507	34.3899	-3.15712	-0.56403	34.3539	-3.52149	-0.853719	-0.362262
7.508	34.3835	-3.1861	-0.167093	34.3467	-3.57895	-1.16482	-0.362262
7.509	34.3804	-3.15425	-1.48129	34.3432	-3.53596	-0.732892	-0.362262
7.51	34.3773	-3.1396	0.278816	34.3398	-3.52179	-0.371124	-0.362262
7.511	34.374	-3.18921	-1.42075	34.3362	-3.52868	-0.880414	-0.362262
7.512	34.3677	-3.17573	-0.0978457	34.3291	-3.52644	-0.544659	-0.362262
7.513	34.3647	-3.13806	-0.80945	34.3256	-3.53207	-0.202023	-0.362262
7.514	34.3614	-3.17086	-0.0649457	34.322	-3.55342	-1.00704	-0.362262
7.515	34.3581	-3.20343	-1.19062	34.3183	-3.58624	-0.467508	-0.362262
7.516	34.3549	-3.19275	0.0999396	34.3148	-3.55852	-1.25888	-0.362262
7.517	34.3487	-3.16271	-1.61742	34.3078	-3.5563	0.206647	-0.362262
7.518	34.3454	-3.18886	-1.22841	34.3043	-3.51942	0.000261431	-0.362262
7.519	34.3424	-3.14765	-0.432714	34.3008	-3.52694	-1.48246	-0.362262
7.52	34.3392	-3.16924	-0.808445	34.2972	-3.54105	0.180225	-0.362262
7.521	34.3361	-3.14194	-1.20692	34.2936	-3.55998	-1.39059	-0.362262
7.522	34.3296	-3.18594	0.259608	34.2866	-3.53288	0.0848372	-0.362262
7.523	34.3265	-3.16275	0.130066	34.2831	-3.52816	0.372604	-0.362262
7.524	34.3234	-3.16304	-1.54618	34.2795	-3.55917	-1.53219	-0.362262
7.525	34.3202	-3.15464	-0.233688	34.276	-3.53013	0.122978	-0.362262
7.526	34.3168	-3.23466	-0.955244	34.2723	-3.56923	-1.68523	-0.362262
7.527	34.3138	-3.16387	-0.7385	34.2688	-3.55471	0.210625	-0.362262
7.528	34.3106	-3.17248	-0.350986	34.2652	-3.56134	-1.54914	-0.362262
7.529	34.3075	-3.15292	-1.50032	34.2617	-3.54895	0.115168	-0.362262
7.53	34.3009	-3.21465	-1.4661	34.2545	-3.57733	0.266742	-0.362262
7.531	34.2977	-3.20956	0.0591093	34.2508	-3.60371	-1.52943	-0.362262
7.532	34.2947	-3.15416	-1.34883	34.2475	-3.51097	-0.0465432	-0.362262
7.533	34.2916	-3.14815	-0.524026	34.2439	-3.52939	-1.60026	-0.362262
7.534	34.2882	-3.19546	-0.505535	34.2403	-3.55146	-0.0131781	-0.362262
7.535	34.2851	-3.1697	-0.99199	34.2368	-3.55034	-1.39135	-0.362262
7.536	34.2819	-3.18535	-0.0743298	34.2333	-3.52368	-0.147427	-0.362262
7.537	34.2755	-3.20581	-1.66838	34.2261	-3.57944	-1.64378	-0.362262
7.538	34.2724	-3.18588	-1.3783	34.2226	-3.53632	-1.06154	-0.362262
7.539	34.2692	-3.17993	-0.213336	34.2191	-3.54791	-0.370749	-0.362262
7.54	34.266	-3.17559	-1.04931	34.2154	-3.56498	-1.25861	-0.362262
7.541	34.2628	-3.18104	-0.775659	34.2118	-3.59469	-0.319157	-0.362262
7.542	34.2595	-3.21086	-0.187025	34.2083	-3.56469	-1.00945	-0.362262
7.543	34.2564	-3.18957	-1.1806	34.2048	-3.54278	-0.467999	-0.362262
7.544	34.2532	-3.19986	0.0931571	34.2013	-3.544	-1.13194	-0.362262
7.545	34.2501	-3.15569	-1.75328	34.1976	-3.56213	-0.609293	-0.362262
7.546	34.2467	-3.23543	0.268688	34.1939	-3.61845	-0.780841	-0.362262
7.547	34.2404	-3.20038	-0.388399	34.1868	-3.5843	-0.850785	-0.362262
7.548	34.2373	-3.18191	-0.776276	34.1833	-3.57433	-0.743378	-0.362262
7.549	34.2341	-3.16842	-1.03838	34.1798	-3.55844	-0.511387	-0.362262
7.55	34.2308	-3.21027	0.0572864	34.1762	-3.55544	-0.804327	-0.362262
7.551	34.2277	-3.18913	-1.32873	34.1726	-3.57049	-0.698017	-0.362262
7.552	34.2245	-3.19954	0.164438	34.169	-3.58148	-0.968911	-0.362262
7.553	34.2213	-3.1813	-1.74418	34.1654	-3.58089	-0.192834	-0.362262
7.554	34.2181	-3.19382	0.0105931	34.1619	-3.57184	-1.00726	-0.362262
7.555	34.2148	-3.21159	-1.01096	34.1582	-3.59108	-0.429113	-0.362262
7.556	34.2116	-3.20733	-0.594027	34.1545	-3.62236	-0.973494	-0.362262
7.557	34.2052	-3.19962	-1.16261	34.1474	-3.5983	-0.973574	-0.362262
7.558	34.202	-3.20721	0.201336	34.144	-3.55871	-0.325016	-0.362262
7.559	34.1988	-3.21275	-1.38726	34.1402	-3.59872	-1.21955	-0.362262
7.56	34.1957	-3.19094	0.151922	34.1368	-3.56763	0.121795	-0.362262
7.561	34.1925	-3.18364	-1.68323	34.1332	-3.56216	-1.24992	-0.362262
7.562	34.1894	-3.16968	-0.235666	34.1296	-3.56678	-0.0898993	-0.362262
7.563	34.186	-3.22842	-0.827087	34.1259	-3.60461	-1.29388	-0.362262
7.564	34.1828	-3.21101	-0.760155	34.1223	-3.6064	0.0199521	-0.362262
7.565	34.1796	-3.21552	-0.362679	34.1188	-3.57325	-1.27557	-0.362262
7.566	34.1734	-3.16227	0.300434	34.1119	-3.51411	-1.70575	-0.362262
7.567	34.1699	-3.24885	-1.42929	34.1081	-3.60922	0.308877	-0.362262
7.568	34.1668	-3.2087	0.0925683	34.1046	-3.5753	-1.44914	-0.362262
7.569	34.1636	-3.20522	-1.58688	34.101	-3.58499	0.0842492	-0.362262
7.57	34.1605	-3.17683	-0.431814	34.0974	-3.58346	-1.57499	-0.362262
7.571	34.1571	-3.24225	-0.627218	34.0938	-3.58233	0.225553	-0.362262
7.572	34.154	-3.2125	-0.920967	34.0903	-3.56428	-1.49553	-0.362262
7.573	34.1508	-3.21661	-0.171787	34.0867	-3.57694	0.125188	-0.362262
7.574	34.1477	-3.18515	-1.4658	34.0831	-3.58619	-1.79754	-0.362262
7.575	34.1444	-3.21387	0.300597	34.0795	-3.58433	0.371224	-0.362262
7.576	34.1411	-3.21761	-1.43646	34.0761	-3.53989	-1.54632	-0.362262
7.577	34.1347	-3.23096	-1.53158	34.0687	-3.60697	-1.68313	-0.362262
7.578	34.1316	-3.1784	-0.55947	34.0652	-3.58227	0.213298	-0.362262
7.579	34.1282	-3.2434	-0.47838	34.0616	-3.58147	-1.54914	-0.362262
7.58	34.125	-3.23056	-0.981423	34.058	-3.57227	0.123176	-0.362262
7.581	34.1219	-3.20396	-0.0513692	34.0544	-3.58277	-1.871	-0.362262
7.582	34.1185	-3.23622	-1.45559	34.0508	-3.59907	0.283729	-0.362262
7.583	34.1155	-3.19086	0.284088	34.0473	-3.56789	-1.49792	-0.362262
7.584	34.112	-3.26111	-1.43802	34.0436	-3.60542	0.0621976	-0.362262
7.585	34.1057	-3.20944	-1.42714	34.0365	-3.57135	0.0829425	-0.362262
7.586	34.1026	-3.18853	-0.614024	34.033	-3.56488	-1.47519	-0.362262
7.587	34.0994	-3.1991	-0.247596	34.0294	-3.56876	0.00480489	-0.362262
7.588	34.096	-3.24991	-1.02202	34.0257	-3.58883	-1.80195	-0.362262
7.589	34.0929	-3.20947	0.0012478	34.0222	-3.57764	0.0479151	-0.362262
7.59	34.0896	-3.23163	-1.50765	34.0186	-3.56947	-1.31602	-0.362262
7.591	34.0865	-3.18751	0.257134	34.015	-3.58935	-0.132199	-0.362262
7.592	34.0832	-3.23282	-1.4075	34.0114	-3.60387	-1.54785	-0.362262
7.593	34.0799	-3.24007	-0.0393948	34.0078	-3.58863	-0.113294	-0.362262
7.594	34.0767	-3.22813	-1.37758	34.0043	-3.57749	-1.29127	-0.362262
7.595	34.0735	-3.22803	-0.594928	34.0007	-3.56936	-0.194387	-0.362262
7.596	34.0668	-3.29121	-0.989619	33.9933	-3.64457	-0.0567736	-0.362262
7.597	34.0637	-3.24825	-0.0436962	33.9898	-3.5925	-1.14091	-0.362262
7.598	34.0605	-3.23411	-1.51015	33.9862	-3.59756	-0.291176	-0.362262
7.599	34.0573	-3.2324	0.286712	33.9825	-3.61848	-1.39891	-0.362262
7.6	34.0542	-3.18806	-1.37276	33.979	-3.59068	-0.293761	-0.362262
7.601	34.0508	-3.24184	-0.042686	33.9755	-3.57038	-1.06522	-0.362262
7.602	34.0444	-3.24127	-0.624935	33.9683	-3.60803	-1.36522	-0.362262
7.603	34.0413	-3.20316	-0.12949	33.9647	-3.60889	-0.405179	-0.362262
7.604	34.038	-3.22702	-1.15004	33.9611	-3.60091	-0.844748	-0.362262
7.605	34.0347	-3.26168	-0.00731855	33.9575	-3.59508	-0.52916	-0.362262
7.606	34.0316	-3.22669	-1.55292	33.9538	-3.61667	-1.10594	-0.362262
7.607	34.0252	-3.19834	-1.36037	33.9466	-3.59159	-0.877823	-0.362262
7.608	34.0218	-3.23211	-0.0924842	33.9431	-3.57966	-0.529044	-0.362262
7.609	34.0185	-3.24817	-1.36733	33.9395	-3.59679	-1.13194	-0.362262
7.61	34.0154	-3.22543	-0.654929	33.9358	-3.6093	-0.58415	-0.362262
7.611	34.0121	-3.23467	-0.229477	33.9322	-3.60121	-0.633781	-0.362262
7.612	34.0056	-3.24935	-1.18544	33.925	-3.61683	-0.677087	-0.362262
7.613	34.0024	-3.23491	-1.54575	33.9213	-3.62394	-0.630309	-0.362262
7.614	33.9992	-3.23298	0.266961	33.9177	-3.62052	-0.734247	-0.362262
7.615	33.996	-3.22296	-1.37805	33.9142	-3.60079	-0.637108	-0.362262
7.616	33.9929	-3.1984	-0.162991	33.9107	-3.57776	-0.85087	-0.362262
7.617	33.9894	-3.26662	-1.38519	33.9069	-3.62125	-0.741344	-0.362262
7.618	33.9863	-3.23891	-0.635845	33.9033	-3.61855	-0.478667	-0.362262
7.619	33.9798	-3.23371	-1.12443	33.8961	-3.62608	-0.75925	-0.362262
7.62	33.9766	-3.22348	0.0422814	33.8924	-3.6307	-0.748413	-0.362262
7.621	33.9731	-3.30218	-1.45706	33.8886	-3.67715	-0.755872	-0.362262
7.622	33.9702	-3.19595	0.249929	33.8854	-3.55599	-0.829788	-0.362262
7.623	33.9668	-3.25622	-1.41456	33.8816	-3.60535	-0.782614	-0.362262
7.624	33.9605	-3.17798	-1.2335	33.8746	-3.54015	-0.133624	-0.362262
7.625	33.957	-3.26894	-0.518605	33.8707	-3.62824	-0.850959	-0.362262
7.626	33.9539	-3.24061	-0.299561	33.8671	-3.62366	-0.612071	-0.362262
7.627	33.9506	-3.25437	-1.04195	33.8635	-3.62893	-0.866534	-0.362262
7.628	33.9474	-3.22996	-0.0125609	33.8597	-3.65863	-0.55443	-0.362262
7.629	33.9409	-3.24549	0.294654	33.8527	-3.59974	-0.684596	-0.362262
7.63	33.9376	-3.24071	-1.42405	33.849	-3.60284	-0.980052	-0.362262
7.631	33.9344	-3.23721	-0.0122205	33.8454	-3.61372	-0.235445	-0.362262
7.632	33.9313	-3.20882	-1.37503	33.8418	-3.62167	-0.916442	-0.362262
7.633	33.9279	-3.257	-0.475123	33.8382	-3.61024	-0.496557	-0.362262
7.634	33.9246	-3.25773	-0.434044	33.8346	-3.61051	-0.98335	-0.362262
7.635	33.9214	-3.24103	-1.00994	33.8309	-3.62794	-0.358453	-0.362262
7.636	33.9182	-3.23745	-0.0771956	33.8272	-3.64067	-0.839029	-0.362262
7.637	33.915	-3.2176	-1.49999	33.8236	-3.63274	-0.647894	-0.362262
7.638	33.9116	-3.27203	0.300434	33.8201	-3.60971	-1.0603	-0.362262
7.639	33.9085	-3.23425	-1.43135	33.8165	-3.58428	-0.046327	-0.362262
7.64	33.902	-3.24148	-1.51716	33.8092	-3.62832	-0.437783	-0.362262
7.641	33.8988	-3.22916	-0.45615	33.8056	-3.6151	-1.05416	-0.362262
7.642	33.8954	-3.26325	-0.541838	33.802	-3.59683	-0.1784	-0.362262
7.643	33.8922	-3.25368	-0.920967	33.7983	-3.6438	-0.926145	-0.362262
7.644	33.8889	-3.26392	-0.215236	33.7946	-3.65225	-0.582087	-0.362262
7.645	33.8857	-3.23694	-1.4105	33.791	-3.63258	-1.09046	-0.362262
7.646	33.8824	-3.25169	0.295789	33.7874	-3.62683	-0.0906552	-0.362262
7.647	33.8759	-3.2415	0.0999265	33.7802	-3.61956	-0.355777	-0.362262
7.648	33.8726	-3.25502	-1.64216	33.7766	-3.61732	-1.10221	-0.362262
7.649	33.8695	-3.23044	-0.293043	33.773	-3.60707	-0.150189	-0.362262
7.65	33.8662	-3.24695	-0.677374	33.7693	-3.61681	-1.03132	-0.362262
7.651	33.8628	-3.28485	-0.728975	33.7656	-3.64116	-0.461316	-0.362262
7.652	33.8597	-3.23499	-0.302739	33.7621	-3.62448	-1.19304	-0.362262
7.653	33.8563	-3.2675	-1.24976	33.7584	-3.62091	0.011847	-0.362262
7.654	33.8532	-3.23094	0.273744	33.7549	-3.60969	-1.14264	-0.362262
7.655	33.8498	-3.26454	-1.41232	33.7512	-3.62734	-0.278304	-0.362262
7.656	33.8466	-3.26324	0.15342	33.7476	-3.60577	-1.2118	-0.362262
7.657	33.84	-3.27021	-0.0494532	33.7404	-3.62323	-1.09414	-0.362262
7.658	33.8369	-3.24153	-0.862515	33.7366	-3.64585	-0.373938	-0.362262
7.659	33.8335	-3.26366	-0.632386	33.733	-3.64514	-1.22219	-0.362262
7.66	33.8302	-3.29706	-0.663202	33.7294	-3.64462	0.0169662	-0.362262
7.661	33.827	-3.26114	-1.10152	33.7258	-3.627	-1.14671	-0.362262
7.662	33.8237	-3.26937	0.128719	33.7222	-3.60552	-0.184879	-0.362262
7.663	33.8172	-3.28412	0.164658	33.7149	-3.65659	-0.0960949	-0.362262
7.664	33.8139	-3.30339	-1.75523	33.7113	-3.63575	-1.11744	-0.362262
7.665	33.8107	-3.26576	0.105274	33.7077	-3.62915	-0.267207	-0.362262
7.666	33.8074	-3.27275	-1.14304	33.7041	-3.63294	-1.32055	-0.362262
7.667	33.8042	-3.24339	-0.494943	33.7003	-3.66155	0.0445925	-0.362262
7.668	33.8009	-3.27363	-0.821963	33.6967	-3.65661	-1.13242	-0.362262
7.669	33.7975	-3.29573	-0.853969	33.6931	-3.62714	-0.201339	-0.362262
7.67	33.791	-3.2796	-1.20392	33.6859	-3.6267	-0.029953	-0.362262
7.671	33.7879	-3.24839	0.126339	33.6822	-3.64838	-1.10264	-0.362262
7.672	33.7845	-3.29452	-1.7121	33.6785	-3.6556	-0.336363	-0.362262
7.673	33.7811	-3.3196	0.338913	33.6749	-3.64364	-1.27961	-0.362262
7.674	33.778	-3.25176	-1.31678	33.6714	-3.61768	0.13271	-0.362262
7.675	33.7715	-3.24221	-1.05497	33.664	-3.63985	-0.218148	-0.362262
7.676	33.7682	-3.27277	-0.658993	33.6605	-3.60629	-1.28521	-0.362262
7.677	33.7647	-3.31233	-0.424728	33.6568	-3.63347	-0.0453516	-0.362262
7.678	33.7616	-3.26368	-1.02786	33.6532	-3.62748	-1.14455	-0.362262
7.679	33.7583	-3.27123	-0.0743298	33.6496	-3.6231	-0.232981	-0.362262
7.68	33.7552	-3.24227	-1.64611	33.646	-3.61991	-1.37554	-0.362262
7.681	33.7518	-3.27282	0.37723	33.6423	-3.61757	0.174201	-0.362262
7.682	33.7452	-3.273	-0.0330671	33.635	-3.65538	-0.19189	-0.362262
7.683	33.7418	-3.32111	-1.46474	33.6312	-3.68656	-1.14713	-0.362262
7.684	33.7388	-3.23563	-0.461756	33.6278	-3.60594	0.0159688	-0.362262
7.685	33.7354	-3.27658	-0.634824	33.6242	-3.61599	-1.18529	-0.362262
7.686	33.732	-3.3065	-0.727421	33.6205	-3.63194	-0.227826	-0.362262
7.687	33.7288	-3.27665	-0.365405	33.6168	-3.64359	-1.3357	-0.362262
7.688	33.7224	-3.24987	-1.45658	33.6097	-3.61892	0.257306	-0.362262
7.689	33.719	-3.2956	-1.45582	33.6059	-3.65131	-0.146405	-0.362262
7.69	33.7156	-3.32039	0.14257	33.6022	-3.66636	-1.23439	-0.362262
7.691	33.7124	-3.29541	-1.58422	33.5986	-3.66012	-0.0565756	-0.362262
7.692	33.709	-3.32025	0.00776355	33.5949	-3.66417	-1.09627	-0.362262
7.693	33.7058	-3.26947	-1.00982	33.5914	-3.62406	-0.222701	-0.362262
7.694	33.7025	-3.27545	-0.49039	33.5878	-3.62922	-1.36318	-0.362262
7.695	33.6992	-3.30567	-0.870305	33.5841	-3.63299	0.145525	-0.362262
7.696	33.6959	-3.28466	-1.04859	33.5805	-3.61851	-1.25362	-0.362262
7.697	33.6894	-3.26673	-1.35253	33.5732	-3.63932	-1.29819	-0.362262
7.698	33.6861	-3.28207	0.147301	33.5695	-3.6576	-0.03213	-0.362262
7.699	33.6827	-3.31912	-1.60018	33.5659	-3.6451	-1.15691	-0.362262
7.7	33.6796	-3.25141	0.132683	33.5625	-3.57567	-0.0736758	-0.362262
7.701	33.6762	-3.30534	-1.32974	33.5588	-3.62834	-1.43361	-0.362262
7.702	33.6731	-3.25858	-0.242498	33.5552	-3.61511	0.234733	-0.362262
7.703	33.6661	-3.34856	-0.524049	33.5478	-3.64245	-0.118475	-0.362262
7.704	33.663	-3.28152	-0.238521	33.5443	-3.60819	-1.37729	-0.362262
7.705	33.6599	-3.2498	-1.14823	33.5407	-3.59178	0.120711	-0.362262
7.706	33.6565	-3.28693	-0.0250892	33.537	-3.64011	-1.23243	-0.362262
7.707	33.6499	-3.29379	0.298808	33.53	-3.56633	-1.61494	-0.362262
7.708	33.6466	-3.30183	-1.43873	33.5262	-3.62152	0.279374	-0.362262
7.709	33.6433	-3.29909	0.0721105	33.5226	-3.62737	-1.35364	-0.362262
7.71	33.64	-3.29709	-1.60253	33.519	-3.62302	0.000261431	-0.362262
7.711	33.6368	-3.26978	-0.335335	33.5154	-3.61123	-1.46659	-0.362262
7.712	33.6334	-3.31014	-0.739319	33.5117	-3.61985	0.148534	-0.362262
7.713	33.6301	-3.30516	-0.744586	33.5081	-3.63476	-1.3182	-0.362262
7.714	33.6266	-3.35322	-0.593308	33.5042	-3.70596	-0.20751	-0.362262
7.715	33.6232	-3.36247	-1.01076	33.5005	-3.68904	-1.378	-0.362262
7.716	33.6202	-3.28307	0.167364	33.4971	-3.61638	0.26935	-0.362262
7.717	33.6136	-3.28476	0.163722	33.49	-3.58184	0.0524443	-0.362262
7.718	33.6104	-3.26077	-1.75195	33.4865	-3.56392	-1.55789	-0.362262
7.719	33.6071	-3.2691	0.0950025	33.4829	-3.57668	0.213199	-0.362262
7.72	33.6039	-3.24934	-1.06548	33.4792	-3.60323	-1.4192	-0.362262
7.721	33.6005	-3.2866	-0.425843	33.4755	-3.62262	0.0436271	-0.362262
7.722	33.5971	-3.31381	-0.942069	33.4719	-3.61094	-1.68888	-0.362262
7.723	33.5941	-3.2303	-0.994504	33.4687	-3.50763	0.361306	-0.362262
7.724	33.5873	-3.29601	-1.15124	33.4611	-3.64475	0.0985512	-0.362262
7.725	33.584	-3.29484	0.0456845	33.4576	-3.60987	-1.6193	-0.362262
7.726	33.5806	-3.32845	-1.63819	33.454	-3.60162	0.236918	-0.362262
7.727	33.5774	-3.3013	0.358124	33.4503	-3.61283	-1.49459	-0.362262
7.728	33.574	-3.30732	-1.43024	33.4467	-3.62964	0.112687	-0.362262
7.729	33.5709	-3.26864	-0.11546	33.4431	-3.62468	-1.77409	-0.362262
7.73	33.5677	-3.24038	-1.18772	33.4398	-3.52628	0.326695	-0.362262
7.731	33.5607	-3.36005	-0.759269	33.4322	-3.66863	0.124118	-0.362262
7.732	33.5574	-3.35885	-0.653866	33.4284	-3.67901	-1.61112	-0.362262
7.733	33.5542	-3.31489	-0.463622	33.425	-3.61766	0.237752	-0.362262
7.734	33.551	-3.27417	-1.38953	33.4215	-3.59009	-1.53899	-0.362262
7.735	33.5476	-3.30473	0.332445	33.4179	-3.58717	0.141779	-0.362262
7.736	33.5443	-3.31844	-1.4256	33.4141	-3.63674	-1.82658	-0.362262
7.737	33.541	-3.31122	0.152364	33.4105	-3.62987	0.363817	-0.362262
7.738	33.5344	-3.28255	0.00185159	33.4034	-3.6023	0.116859	-0.362262
7.739	33.531	-3.31947	-1.18924	33.3997	-3.62195	-1.69187	-0.362262
7.74	33.5277	-3.32059	-0.300716	33.3961	-3.61045	0.212642	-0.362262
7.741	33.5244	-3.30418	-1.03389	33.3926	-3.60205	-1.54915	-0.362262
7.742	33.5211	-3.31803	-0.8202	33.3889	-3.61314	0.135129	-0.362262
7.743	33.5179	-3.27646	0.0172345	33.3852	-3.62986	-1.86342	-0.362262
7.744	33.5111	-3.35181	-0.0232742	33.378	-3.62747	-1.54453	-0.362262
7.745	33.5079	-3.30975	-1.52348	33.3744	-3.60587	0.0933607	-0.362262
7.746	33.5045	-3.3221	0.296486	33.3708	-3.60732	-1.69866	-0.362262
7.747	33.5013	-3.28805	-1.42244	33.3671	-3.63422	0.197833	-0.362262
7.748	33.4946	-3.32817	-1.60083	33.36	-3.59136	0.102734	-0.362262
7.749	33.4911	-3.35279	-0.17431	33.3562	-3.65703	-1.86714	-0.362262
7.75	33.4879	-3.33631	-0.818142	33.3525	-3.66192	0.329481	-0.362262
7.751	33.4847	-3.29843	-0.746813	33.349	-3.62241	-1.53467	-0.362262
7.752	33.4814	-3.28799	-0.404827	33.3455	-3.60217	0.0681538	-0.362262
7.753	33.4781	-3.28037	-1.22954	33.3421	-3.53569	-1.63528	-0.362262
7.754	33.4714	-3.33269	-1.32629	33.3346	-3.64548	-1.53855	-0.362262
7.755	33.468	-3.33886	0.149086	33.3309	-3.63625	0.101128	-0.362262
