TIME	M_POS	M_VEL	M_VOLT	S_POS	S_VEL	S_VOLT	VOLT_REF
6.698	0.442937	10.1586	1.02638	-2.00875	10.651	0.359838	0.827928
6.7	0.463326	10.1754	0.251174	-1.98727	10.6915	0.176046	0.827928
6.702	0.484163	10.2887	0.742231	-1.9657	10.7355	0.497056	0.827928
6.704	0.503433	9.98388	2.2049	-1.94547	10.4459	1.46262	0.827928
6.706	0.523982	10.1194	1.61914	-1.924	10.5821	1.70838	0.827928
6.708	0.543828	10.0278	0.468633	-1.90348	10.4311	2.26902	0.827928
6.71	0.563962	10.046	0.674113	-1.88245	10.4699	1.72895	0.827928
6.712	0.584095	10.0557	1.77609	-1.86155	10.4607	1.1404	0.827928
6.714	0.604005	10.0087	1.8348	-1.84074	10.4335	0.102527	0.827928
6.716	0.624362	10.0879	0.34645	-1.8194	10.5457	0.357128	0.827928
6.718	0.644879	10.1675	0.419132	-1.79815	10.5831	0.291837	0.827928
6.72	0.665045	10.128	1.22539	-1.77708	10.5584	0.792669	0.827928
6.722	0.685114	10.0845	2.02648	-1.75612	10.5229	1.2671	0.827928
6.724	0.705471	10.1284	1.66873	-1.73496	10.5486	1.6582	0.827928
6.726	0.725765	10.1369	0.309821	-1.71397	10.5251	2.08334	0.827928
6.728	0.765936	10.0331	1.87899	-1.67204	10.4492	1.66695	0.827928
6.73	0.786229	10.086	1.88192	-1.65107	10.4646	0.634578	0.827928
6.732	0.806395	10.0845	0.857241	-1.63011	10.4728	0.370772	0.827928
6.734	0.826624	10.0986	0.206891	-1.60892	10.5294	0.0991594	0.827928
6.736	0.846662	10.0614	1.32852	-1.58809	10.4775	0.768993	0.827928
6.738	0.866955	10.1012	2.1435	-1.56706	10.4946	1.28289	0.827928
6.74	0.887664	10.2193	1.59198	-1.54536	10.6603	1.42295	0.827928
6.742	0.907797	10.1481	0.625789	-1.52459	10.5325	2.07118	0.827928
6.744	0.928026	10.1325	0.482459	-1.50362	10.509	2.00454	0.827928
6.746	0.948096	10.0869	1.63521	-1.48269	10.4891	1.72771	0.827928
6.748	0.988331	9.98505	0.740668	-1.4406	10.4345	0.593999	0.827928
6.75	1.00862	10.0604	0.437141	-1.41944	10.5015	0.193568	0.827928
6.752	1.02889	10.0932	1.03384	-1.39826	10.5447	0.456685	0.827928
6.754	1.04924	10.133	1.89552	-1.37707	10.5677	0.572641	0.827928
6.756	1.0695	10.1319	1.88469	-1.35607	10.5353	1.20464	0.827928
6.758	1.08977	10.1313	0.336021	-1.33479	10.5851	1.5833	0.827928
6.76	1.11019	10.1683	0.442682	-1.31357	10.5967	1.91018	0.827928
6.762	1.13042	10.1433	1.26039	-1.29263	10.5358	2.26901	0.827928
6.764	1.151	10.2119	1.95934	-1.27119	10.6226	1.92926	0.827928
6.766	1.17132	10.1889	1.98651	-1.25013	10.5795	1.61203	0.827928
6.768	1.21169	10.1378	0.600874	-1.20791	10.5839	0.579246	0.827928
6.77	1.23211	10.1717	1.34081	-1.18657	10.6259	0.20578	0.827928
6.772	1.25243	10.1675	2.00622	-1.16538	10.6111	0.40336	0.827928
6.774	1.27276	10.1652	1.62288	-1.14409	10.6255	0.394746	0.827928
6.776	1.29302	10.1491	0.169287	-1.1231	10.5661	1.03542	0.827928
6.778	1.31347	10.1852	0.549942	-1.10172	10.6239	1.34015	0.827928
6.78	1.33389	10.197	1.36282	-1.0805	10.6174	1.74942	0.827928
6.782	1.35428	10.1959	2.02235	-1.05947	10.5692	2.19603	0.827928
6.784	1.3748	10.2251	1.88932	-1.03803	10.6405	2.02219	0.827928
6.786	1.39503	10.1736	0.396327	-1.01713	10.5517	1.82521	0.827928
6.788	1.41564	10.2356	0.484973	-0.995649	10.6386	1.30458	0.827928
6.79	1.45623	10.1754	1.97513	-0.953401	10.5804	0.347041	0.827928
6.792	1.47668	10.1993	1.8418	-0.932053	10.624	0.357982	0.827928
6.794	1.49704	10.1896	0.352807	-0.910769	10.6324	0.0922212	0.827928
6.796	1.51749	10.2068	0.429304	-0.889421	10.6518	0.499952	0.827928
6.798	1.53788	10.2011	1.10597	-0.868009	10.677	0.652077	0.827928
6.8	1.55833	10.213	1.93032	-0.846821	10.6383	1.16086	0.827928
6.802	1.57875	10.2119	2.09206	-0.825505	10.6475	1.44448	0.827928
6.804	1.59921	10.2187	0.748849	-0.804317	10.6226	1.76099	0.827928
6.806	1.61953	10.1925	0.431388	-0.783321	10.5645	2.12021	0.827928
6.808	1.63967	10.1339	1.09852	-0.762261	10.5485	1.82353	0.827928
6.81	1.65929	9.98328	2.00077	-0.741808	10.3983	1.10913	0.827928
6.812	1.70141	10.2389	0.943729	-0.698185	10.6169	0.97956	0.827928
6.814	1.72164	10.1809	0.403568	-0.677157	10.569	0.116055	0.827928
6.816	1.74219	10.2246	0.658746	-0.655745	10.6329	0.373411	0.827928
6.818	1.76254	10.2031	1.65727	-0.634493	10.6297	0.259664	0.827928
6.82	1.78297	10.2066	2.24881	-0.613273	10.6205	0.645517	0.827928
6.822	1.80383	10.3128	1.57785	-0.591605	10.72	0.527527	0.827928
6.824	1.82403	10.2129	0.574789	-0.570705	10.5941	1.22527	0.827928
6.826	1.84455	10.2342	0.281517	-0.549325	10.6388	1.54131	0.827928
6.828	1.86503	10.2381	1.16177	-0.528137	10.6179	1.89799	0.827928
6.83	1.88561	10.2625	1.96424	-0.506853	10.6292	2.21702	0.827928
6.832	1.92662	10.2209	1.15404	-0.464413	10.5737	1.84113	0.827928
6.834	1.94723	10.2608	0.250802	-0.442873	10.6652	1.38496	0.827928
6.836	1.96762	10.2299	0.781303	-0.421685	10.632	1.24293	0.827928
6.838	1.98766	10.1314	1.88568	-0.401008	10.495	0.237495	0.827928
6.84	2.00868	10.31	2.01208	-0.378957	10.7425	0.47882	0.827928
6.842	2.02923	10.2934	1.74887	-0.357577	10.718	0.0245482	0.827928
6.844	2.04975	10.2771	0.367925	-0.336038	10.7422	0.34639	0.827928
6.846	2.07065	10.3579	0.398126	-0.314274	10.8072	0.206961	0.827928
6.848	2.09082	10.2295	0.935636	-0.293374	10.6407	0.68801	0.827928
6.85	2.11149	10.2803	1.72115	-0.272154	10.6264	0.921493	0.827928
6.852	2.13182	10.2254	2.22425	-0.251125	10.574	1.47711	0.827928
6.854	2.17285	10.2595	0.482403	-0.208749	10.5884	2.03386	0.827928
6.856	2.19385	10.3709	0.189859	-0.187146	10.6879	2.26499	0.827928
6.858	2.21443	10.3333	0.957545	-0.166021	10.6292	1.83766	0.827928
6.86	2.23511	10.3357	1.72636	-0.144706	10.6426	1.65078	0.827928
6.862	2.25546	10.2624	1.9465	-0.123549	10.6125	0.76787	0.827928
6.864	2.27627	10.3277	1.66873	-0.102042	10.6784	0.943048	0.827928
6.866	2.29675	10.2879	0.383302	-0.0806299	10.6913	0.40217	0.827928
6.868	2.3174	10.304	0.484015	-0.0593139	10.6757	0.370772	0.827928
6.87	2.33772	10.2381	1.15548	-0.0381578	10.6302	0.110123	0.827928
6.872	2.35859	10.3296	1.73662	-0.0164583	10.7326	0.399429	0.827928
6.874	2.37904	10.2815	2.12213	0.00476173	10.6754	0.586423	0.827928
6.876	2.42056	10.2412	0.711763	0.0475854	10.5964	1.10957	0.827928
6.878	2.44123	10.2866	0.272783	0.0690291	10.6549	1.36628	0.827928
6.88	2.46156	10.2287	1.11427	0.0898977	10.552	1.95776	0.827928
6.882	2.48259	10.3619	1.59518	0.111469	10.6611	2.00278	0.827928
6.884	2.5032	10.336	2.01146	0.132593	10.6149	2.26179	0.827928
6.886	2.52385	10.3297	1.82061	0.154037	10.6648	1.87755	0.827928
6.888	2.54443	10.3114	0.479286	0.175385	10.6691	1.73538	0.827928
6.89	2.56485	10.2643	0.403588	0.196413	10.5968	0.754652	0.827928
6.892	2.58546	10.284	0.846339	0.217857	10.6552	0.877614	0.827928
6.894	2.60649	10.3914	1.43771	0.239589	10.7534	0.554304	0.827928
6.896	2.62729	10.3965	2.06299	0.26116	10.7685	0.560788	0.827928
6.898	2.66858	10.2983	1.2606	0.303888	10.6596	0.346655	0.827928
6.9	2.68891	10.235	0.104331	0.324884	10.5843	0.501958	0.827928
6.902	2.71	10.3801	0.460832	0.346648	10.723	0.651205	0.827928
6.904	2.73074	10.3756	0.954765	0.367932	10.6852	0.819158	0.827928
6.906	2.75142	10.3582	1.73606	0.389312	10.6874	1.17024	0.827928
6.908	2.77181	10.2819	2.2309	0.410276	10.5917	1.74896	0.827928
6.91	2.7929	10.4052	1.61151	0.431848	10.6822	1.87667	0.827928
6.912	2.81361	10.3815	0.920171	0.453132	10.6635	2.20159	0.827928
6.914	2.83438	10.3837	0.105596	0.474447	10.6609	2.00892	0.827928
6.916	2.85512	10.3775	0.572809	0.495795	10.667	1.99227	0.827928
6.918	2.89718	10.4857	1.55869	0.539258	10.8335	2.0654	0.827928
6.92	2.91728	10.2828	2.23548	0.560031	10.6249	0.926668	0.827928
6.922	2.93799	10.3162	1.33215	0.581539	10.685	0.830709	0.827928
6.924	2.95863	10.3191	0.644365	0.602854	10.6724	0.161061	0.827928
6.926	2.97947	10.3654	0.131125	0.624458	10.7328	0.465929	0.827928
6.928	3.00053	10.4422	0.587718	0.646317	10.8246	0.277007	0.827928
6.93	3.0207	10.2745	1.60217	0.667186	10.6425	0.412392	0.827928
6.932	3.04188	10.4236	1.92299	0.689109	10.7914	0.0945006	0.827928
6.934	3.06317	10.5255	2.22344	0.71116	10.9006	0.34639	0.827928
6.936	3.0834	10.3338	1.30225	0.73206	10.6905	0.540274	0.827928
6.938	3.1043	10.3881	0.778292	0.753568	10.72	0.837823	0.827928
6.94	3.12504	10.3798	0.112213	0.774852	10.6836	1.07294	0.827928
6.942	3.16687	10.4724	0.759335	0.817963	10.791	1.49664	0.827928
6.944	3.1872	10.3279	1.96438	0.838832	10.6246	1.9678	0.827928
6.946	3.20714	10.1613	1.69227	0.859189	10.4165	2.03872	0.827928
6.948	3.22817	10.3259	0.737951	0.880952	10.6335	1.70598	0.827928
6.95	3.24942	10.4659	0.591476	0.902748	10.7567	1.83207	0.827928
6.952	3.27013	10.4139	0.192208	0.924064	10.7107	1.16485	0.827928
6.954	3.2909	10.401	0.849466	0.945475	10.7084	1.22976	0.827928
6.956	3.31174	10.4091	1.4987	0.966919	10.7147	0.634578	0.827928
6.958	3.33248	10.391	2.0021	0.988363	10.7181	0.55101	0.827928
6.96	3.35347	10.441	2.20695	1.01003	10.772	0.130611	0.827928
6.962	3.37405	10.3708	1.10451	1.03138	10.7263	0.367994	0.827928
6.964	3.39511	10.4451	0.732176	1.05308	10.7839	0.19358	0.827928
6.966	3.41582	10.4028	0.127155	1.07465	10.7848	0.362541	0.827928
6.968	3.45743	10.3607	1.3229	1.11751	10.6906	0.591166	0.827928
6.97	3.47833	10.4025	1.87866	1.13888	10.6903	0.805314	0.827928
6.972	3.49879	10.3204	2.16563	1.15985	10.5932	1.45643	0.827928
6.974	3.5202	10.5002	1.66616	1.18193	10.8023	1.20253	0.827928
6.976	3.54065	10.3726	0.792627	1.20296	10.6679	1.68347	0.827928
6.978	3.56142	10.379	0.10732	1.22431	10.6707	1.98059	0.827928
6.98	3.58236	10.4197	0.566976	1.2455	10.635	2.02993	0.827928
6.982	3.60326	10.4339	1.0567	1.26694	10.6755	2.2436	0.827928
6.984	3.62435	10.4863	1.58803	1.28851	10.727	1.88242	0.827928
6.986	3.64493	10.3949	2.22618	1.30976	10.6799	1.67247	0.827928
6.988	3.66564	10.376	1.66375	1.33105	10.6622	0.915901	0.827928
6.99	3.70731	10.3263	0.146942	1.37403	10.6403	0.539495	0.827928
6.992	3.72828	10.399	0.422349	1.39557	10.7007	0.532076	0.827928
6.994	3.74908	10.4005	0.802799	1.41695	10.6957	0.0366276	0.827928
6.996	3.76963	10.3417	1.68091	1.43814	10.6483	0.36639	0.827928
6.998	3.79075	10.4445	2.10566	1.45997	10.7721	0.242081	0.827928
7	3.81181	10.4845	1.9928	1.48163	10.8008	0.424209	0.827928
7.002	3.83252	10.4238	1.58345	1.50285	10.7118	0.483514	0.827928
7.004	3.8533	10.4063	0.392478	1.52427	10.7091	0.859872	0.827928
7.006	3.87477	10.561	0.580224	1.54638	10.8716	0.640934	0.827928
7.008	3.89522	10.405	0.418872	1.56734	10.6899	1.29537	0.827928
7.01	3.93706	10.4135	1.57425	1.60975	10.601	1.89395	0.827928
7.012	3.95783	10.4008	1.98303	1.63116	10.6499	2.10172	0.827928
7.014	3.97867	10.409	2.03302	1.65248	10.6537	1.98113	0.827928
7.016	3.99963	10.4431	1.13242	1.67396	10.693	2.17671	0.827928
7.018	4.02002	10.3272	0.493987	1.69486	10.5797	1.24697	0.827928
7.02	4.04118	10.4442	0.262153	1.71646	10.6833	1.21475	0.827928
7.022	4.06157	10.3278	1.03972	1.73739	10.582	0.198882	0.827928
7.024	4.08365	10.6607	0.715563	1.76027	10.9827	1.51884	0.827928
7.026	4.10439	10.5253	1.46663	1.78149	10.8089	0.703456	0.827928
7.028	4.12523	10.4754	2.05953	1.80297	10.7757	0.621453	0.827928
7.03	4.14584	10.3966	1.75035	1.82422	10.7059	0.0413897	0.827928
7.032	4.1661	10.2725	0.86182	1.84496	10.5494	0.485698	0.827928
7.034	4.20892	10.5234	0.44688	1.88891	10.811	0.415531	0.827928
7.036	4.22989	10.5042	0.256734	1.91038	10.7769	0.304349	0.827928
7.038	4.25076	10.4716	0.892417	1.93192	10.7736	0.626737	0.827928
7.04	4.27175	10.484	1.43976	1.95317	10.7047	0.941941	0.827928
7.042	4.29269	10.4757	1.92911	1.97465	10.7202	1.25608	0.827928
7.044	4.31362	10.4713	2.2444	1.99596	10.6912	1.55513	0.827928
7.046	4.33442	10.4391	1.47156	2.01728	10.6757	1.76976	0.827928
7.048	4.35504	10.3772	0.725489	2.03834	10.6078	2.11372	0.827928
7.05	4.37526	10.2547	0.286334	2.05892	10.4597	1.51925	0.827928
7.052	4.39728	10.6068	0.429304	2.08129	10.7982	2.20889	0.827928
7.054	4.43915	10.5932	1.2854	2.12415	10.837	0.988977	0.827928
7.056	4.45992	10.4967	2.04716	2.1453	10.7162	0.699077	0.827928
7.058	4.48146	10.6241	1.97595	2.16751	10.8978	1.51561	0.827928
7.06	4.50179	10.4088	1.75143	2.18835	10.6741	0.432615	0.827928
7.062	4.52313	10.5325	1.04445	2.21031	10.8157	0.681254	0.827928
7.064	4.54397	10.4792	0.667258	2.23149	10.7123	0.0468292	0.827928
7.066	4.56497	10.4881	0.241024	2.25316	10.7689	0.378656	0.827928
7.068	4.58571	10.4331	0.731336	2.27438	10.6948	0.26177	0.827928
7.07	4.6068	10.4859	1.0419	2.29608	10.7671	0.436857	0.827928
7.072	4.62767	10.4618	1.65606	2.31717	10.664	0.600705	0.827928
7.074	4.64902	10.5608	1.98083	2.33907	10.7954	0.679185	0.827928
7.076	4.66988	10.5018	1.96289	2.36022	10.694	1.07935	0.827928
7.078	4.69091	10.5075	1.88174	2.3817	10.7145	1.38233	0.827928
7.08	4.71197	10.5181	0.961992	2.40289	10.6583	1.7867	0.827928
7.082	4.73291	10.4939	0.57155	2.42426	10.6731	1.88442	0.827928
7.084	4.75422	10.5704	0.104591	2.4459	10.7406	2.03344	0.827928
7.086	4.77496	10.4771	0.581699	2.46683	10.6126	1.93544	0.827928
7.088	4.79605	10.5093	0.949973	2.48821	10.6487	2.06739	0.827928
7.09	4.81705	10.5041	1.55235	2.5095	10.6456	1.3787	0.827928
7.092	4.85924	10.5237	2.01667	2.55248	10.6982	0.638305	0.827928
7.094	4.8802	10.5044	1.92084	2.57412	10.754	0.930973	0.827928
7.096	4.90097	10.4493	0.760105	2.5954	10.7017	0.330435	0.827928
7.098	4.92213	10.5094	0.669412	2.61713	10.7782	0.453224	0.827928
7.1	4.94322	10.5265	0.239503	2.63848	10.7296	0.0221454	0.827928
7.102	4.96428	10.5282	0.546898	2.66008	10.7633	0.346655	0.827928
7.104	4.98557	10.5813	0.605315	2.68149	10.7365	0.306002	0.827928
7.106	5.00717	10.6842	0.833382	2.70371	10.9086	0.351833	0.827928
7.108	5.02762	10.4707	1.73301	2.72454	10.6799	0.512728	0.827928
7.11	5.04859	10.476	2.02022	2.74599	10.6995	0.866362	0.827928
7.112	5.06968	10.5087	2.19714	2.76724	10.6652	1.24033	0.827928
7.114	5.11138	10.4063	0.750307	2.80974	10.5815	2.0237	0.827928
7.116	5.13296	10.5833	0.253496	2.83147	10.7141	1.89794	0.827928
7.118	5.15411	10.5809	0.402731	2.85279	10.6879	2.11931	0.827928
7.12	5.17501	10.5199	0.473892	2.87404	10.659	1.92111	0.827928
7.122	5.1962	10.5545	0.937285	2.89558	10.7107	2.13126	0.827928
7.124	5.21729	10.5506	1.32719	2.91683	10.6712	1.45541	0.827928
7.126	5.23803	10.4665	1.89552	2.93805	10.6427	1.09427	0.827928
7.128	5.2597	10.6378	2.05567	2.95998	10.7914	0.871762	0.827928
7.13	5.28019	10.4534	1.67237	2.98107	10.677	0.703347	0.827928
7.132	5.30121	10.4818	1.41588	3.00248	10.6905	0.265961	0.827928
7.134	5.32202	10.4447	0.396327	3.02392	10.7051	0.347135	0.827928
7.136	5.36449	10.5774	0.203126	3.06716	10.7887	0.359069	0.827928
7.138	5.38565	10.5777	0.663638	3.08864	10.765	0.3457	0.827928
7.14	5.4068	10.5779	1.02978	3.11015	10.7598	0.619452	0.827928
7.142	5.42821	10.6376	1.36902	3.13188	10.8092	0.450118	0.827928
7.144	5.44889	10.498	2.07155	3.15307	10.7088	0.967785	0.827928
7.146	5.47024	10.5801	2.01319	3.1747	10.7596	1.08438	0.827928
7.148	5.49133	10.5642	2.05234	3.19611	10.7346	1.42743	0.827928
7.15	5.51233	10.5334	1.20371	3.21736	10.6839	1.7915	0.827928
7.152	5.53326	10.5021	0.851112	3.23874	10.6867	1.88717	0.827928
7.154	5.55467	10.5972	0.370819	3.26016	10.6957	2.09808	0.827928
7.156	5.57576	10.5734	0.419772	3.2817	10.7303	2.0282	0.827928
7.158	5.61814	10.5951	0.774581	3.32452	10.7302	1.77261	0.827928
7.16	5.63946	10.6244	1.06898	3.34625	10.7934	1.85888	0.827928
7.162	5.66001	10.4612	1.87432	3.36722	10.6482	0.868377	0.827928
7.164	5.68151	10.5977	2.11181	3.38898	10.7571	1.26931	0.827928
7.166	5.70225	10.4916	1.88816	3.41029	10.7109	0.571891	0.827928
7.168	5.72357	10.5692	1.78909	3.43228	10.8427	0.861198	0.827928
7.17	5.74405	10.4168	0.383439	3.45328	10.682	0.0588555	0.827928
7.172	5.76464	10.3579	0.401642	3.47427	10.5962	0.381815	0.827928
7.174	5.78717	10.7811	0.293979	3.49712	10.9829	0.317805	0.827928
7.176	5.80768	10.5373	0.615917	3.51793	10.712	0.401432	0.827928
7.178	5.82865	10.5116	0.953872	3.53925	10.6868	0.370227	0.827928
7.18	5.84987	10.5575	1.37343	3.56088	10.7479	0.634048	0.827928
7.182	5.87163	10.7087	1.44469	3.58309	10.9147	0.370598	0.827928
7.184	5.91388	10.6177	2.22202	3.62601	10.7877	0.718837	0.827928
7.186	5.93513	10.6216	1.95072	3.64752	10.7719	1.00374	0.827928
7.188	5.95597	10.5268	1.55197	3.66874	10.6964	1.41647	0.827928
7.19	5.97693	10.506	0.497247	3.69005	10.6785	1.75668	0.827928
7.192	5.99806	10.5322	0.49266	3.71134	10.6614	2.10159	0.827928
7.194	6.0195	10.6207	0.23939	3.73285	10.7046	2.00212	0.827928
7.196	6.04088	10.653	0.456814	3.75448	10.7574	2.12591	0.827928
7.198	6.0621	10.6329	0.451118	3.77583	10.7185	1.93544	0.827928
7.2	6.08306	10.5626	1.06606	3.79724	10.7126	2.0849	0.827928
7.202	6.10428	10.5847	1.48403	3.81875	10.7318	1.58343	0.827928
7.204	6.14867	11.0749	0.916971	3.86423	11.3181	1.91675	0.827928
7.206	6.1681	10.4406	2.00757	3.88378	10.6001	1.54136	0.827928
7.208	6.18865	10.3631	1.53174	3.90484	10.5675	0.600176	0.827928
7.21	6.20975	10.4485	0.575067	3.9267	10.7364	0.792812	0.827928
7.212	6.23068	10.4568	0.462347	3.94821	10.7446	0.236749	0.827928
7.214	6.25203	10.5581	0.248285	3.96978	10.7638	0.517215	0.827928
7.216	6.27318	10.5674	0.583451	3.99158	10.8262	0.294321	0.827928
7.218	6.29447	10.6022	0.669288	4.01315	10.8074	0.376742	0.827928
7.22	6.31597	10.6729	0.944794	4.03514	10.8942	0.0819144	0.827928
7.222	6.33703	10.6063	1.45702	4.0569	10.8884	0.449882	1.10681
7.224	6.37922	10.5111	2.51502	4.09998	10.7549	0.629649	1.10681
7.226	6.40009	10.4753	2.00775	4.12123	10.6948	0.528247	1.10681
7.228	6.4215	10.5829	1.91842	4.14309	10.8043	0.724136	1.10681
7.23	6.44278	10.6104	1.12969	4.16479	10.8255	0.68615	1.10681
7.232	6.46372	10.5432	0.879411	4.18607	10.7399	1.10154	1.10681
7.234	6.48458	10.4924	0.550947	4.20704	10.6197	1.58513	1.10681
7.236	6.50628	10.6591	0.739499	4.22903	10.7941	1.456	1.10681
7.238	6.52757	10.6511	0.703521	4.25041	10.7455	1.77035	1.10681
7.24	6.54892	10.6618	1.09042	4.27191	10.7494	1.99296	1.10681
7.242	6.56924	10.4289	2.06618	4.29249	10.5353	2.54638	1.10681
7.244	6.59014	10.4389	2.30532	4.31365	10.5553	2.11286	1.10681
7.246	6.6113	10.5038	2.4471	4.33541	10.7075	2.21899	1.10681
7.248	6.63258	10.5683	1.85936	4.35689	10.7217	1.75654	1.10681
7.25	6.6545	10.7518	2.12992	4.37907	10.8932	2.38954	1.10681
7.252	6.6972	10.6439	1.44846	4.42275	10.8527	2.25632	1.10681
7.254	6.71868	10.6878	0.907514	4.44429	10.814	1.86943	1.10681
7.256	6.74018	10.7186	0.925189	4.46628	10.8978	2.36187	1.10681
7.258	6.7616	10.7127	0.415594	4.48788	10.853	1.92932	1.10681
7.26	6.78339	10.799	0.749164	4.51016	10.9856	2.31534	1.10681
7.262	6.80483	10.763	0.518797	4.53208	10.9744	2.19094	1.10681
7.264	6.82634	10.7587	0.723445	4.55404	10.9759	2.53324	1.10681
7.266	6.84772	10.7266	0.609122	4.57599	10.9767	2.29071	1.10681
7.268	6.86949	10.799	0.809859	4.59846	11.0963	2.31718	1.10681
7.27	6.89029	10.6139	1.33804	4.6199	10.9217	2.31429	1.10681
7.272	6.93347	10.8313	2.04403	4.66468	11.2081	2.5468	1.10681
7.274	6.95446	10.6759	2.09553	4.68679	11.1378	1.73425	1.10681
7.276	6.97591	10.6973	2.34716	4.7091	11.1451	1.46997	1.10681
7.278	6.99732	10.7013	2.30273	4.7314	11.1489	0.984361	1.10681
7.28	7.01937	10.8526	2.47326	4.75435	11.3001	0.633713	1.10681
7.282	7.04024	10.6574	2.11862	4.77624	11.1347	0.490051	1.10681
7.284	7.06181	10.7173	2.16793	4.79871	11.1807	0.700462	1.10681
7.286	7.08341	10.7567	1.7348	4.82111	11.1903	0.672041	1.10681
7.288	7.10479	10.7256	1.75781	4.84322	11.1283	1.36873	1.10681
7.29	7.12678	10.8506	1.61104	4.86617	11.2891	2.01681	1.10681
7.292	7.14819	10.7831	1.47954	4.88816	11.1512	2.24778	1.10681
7.294	7.17008	10.8589	1.20003	4.91059	11.182	2.29669	1.10681
7.296	7.19146	10.7801	1.23809	4.93277	11.1388	2.49197	1.10681
7.298	7.21297	10.7678	0.768473	4.95492	11.1083	2.19103	1.10681
7.3	7.23521	10.9328	1.2787	4.9778	11.2635	1.65117	1.10681
7.302	7.27903	11.0363	1.49222	5.02305	11.4033	0.49364	1.10681
7.304	7.30073	10.9493	1.11462	5.04555	11.3314	0.634295	1.10681
7.306	7.32252	10.9252	1.31265	5.06827	11.3452	0.791884	1.10681
7.308	7.34451	10.9571	1.1044	5.09103	11.3601	1.72152	1.10681
7.31	7.36643	10.9592	1.61549	5.11378	11.368	2.15483	1.10681
7.312	7.38791	10.8559	1.04699	5.13622	11.2977	2.5312	1.10681
7.314	7.4091	10.7338	0.858594	5.1583	11.1781	2.26152	1.10681
7.316	7.43143	10.9369	0.821106	5.18147	11.3678	1.61903	1.10681
7.318	7.45326	10.9261	1.23809	5.20422	11.3721	1.07794	1.10681
7.32	7.47496	10.8905	0.89029	5.22688	11.352	0.403294	1.10681
7.322	7.49704	10.9609	1.30411	5.24986	11.4159	0.890246	1.10681
7.324	7.51858	10.8718	0.735578	5.27245	11.3605	1.2335	1.10681
7.326	7.54038	10.8838	1.12203	5.29527	11.3831	2.17794	1.10681
7.328	7.56211	10.8754	0.813411	5.31815	11.4101	2.31131	1.10681
7.33	7.58397	10.9007	1.05245	5.34094	11.4021	2.00933	1.10681
7.332	7.60564	10.8695	0.600655	5.36379	11.4128	1.26461	1.10681
7.334	7.62743	10.8826	0.974734	5.38677	11.4483	0.58094	1.10681
7.336	7.64935	10.9194	0.800242	5.40955	11.4225	0.693384	1.10681
7.338	7.67102	10.8795	0.923249	5.43266	11.4833	1.27673	1.10681
7.34	7.69263	10.8432	0.471185	5.45535	11.4188	2.38597	1.10681
7.342	7.71452	10.891	0.870059	5.47839	11.4664	2.23223	1.10681
7.344	7.75788	10.8644	0.755177	5.52412	11.4268	1.12542	1.10681
7.346	7.77923	10.7756	0.393163	5.54675	11.3738	0.448571	1.10681
7.348	7.80122	10.8773	0.684695	5.57024	11.5467	1.18594	1.10681
7.35	7.82292	10.8644	0.51974	5.59318	11.5123	1.87289	1.10681
7.352	7.84446	10.8203	0.722224	5.61606	11.479	2.41023	1.10681
7.354	7.86613	10.8266	0.483258	5.63895	11.4612	2.06569	1.10681
7.356	7.88763	10.7926	0.79567	5.66218	11.5338	1.03539	1.10681
7.358	7.9092	10.7894	0.831989	5.68509	11.4979	0.647656	1.10681
7.36	7.93087	10.8101	1.03583	5.70817	11.5161	0.752679	1.10681
7.362	7.95225	10.754	1.14369	5.73121	11.5183	1.90764	1.10681
7.364	7.97366	10.7316	1.45412	5.75438	11.5493	2.31441	1.10681
7.366	7.99527	10.7643	1.61676	5.77748	11.5509	1.85523	1.10681
7.368	8.01681	10.7669	1.83969	5.80056	11.5443	1.0012	1.10681
7.37	8.03825	10.7459	2.08648	5.82376	11.5706	0.476043	1.10681
7.372	8.05976	10.7496	2.13017	5.84699	11.5921	1.42237	1.10681
7.374	8.08111	10.7143	2.398	5.86997	11.544	2.09026	1.10681
7.376	8.10303	10.8297	2.28349	5.89355	11.6599	2.05835	1.10681
7.378	8.12524	10.9583	2.25772	5.91739	11.7814	0.765981	1.10681
7.38	8.16803	10.819	2.43896	5.96332	11.6168	1.39771	1.10681
7.382	8.18967	10.8184	2.25234	5.98642	11.587	2.1442	1.10681
7.384	8.21153	10.8703	2.52389	6.00975	11.6232	2.16103	1.10681
7.386	8.23332	10.8831	2.27301	6.03299	11.6202	1.167	1.10681
7.388	8.25486	10.8302	2.36524	6.05571	11.4993	0.62009	1.10681
7.39	8.2772	10.9884	2.30093	6.07945	11.6733	1.21145	1.10681
7.392	8.29976	11.125	2.2637	6.10326	11.7811	2.301	1.10681
7.394	8.32111	10.9146	2.27036	6.12595	11.5777	2.25531	1.10681
7.396	8.343	10.929	2.37228	6.14909	11.5735	1.32566	1.10681
7.398	8.36547	11.0709	2.06167	6.17271	11.6831	0.472507	1.10681
7.4	8.38765	11.0796	1.85313	6.19604	11.6745	1.40387	1.10681
7.402	8.41062	11.2705	1.07669	6.22026	11.8786	2.24769	1.10681
7.404	8.43226	11.0593	1.16014	6.24298	11.6372	1.79657	1.10681
7.406	8.45457	11.1032	0.98705	6.26638	11.6649	0.801249	1.10681
7.408	8.47675	11.0967	0.585009	6.2897	11.6648	0.620848	1.10681
7.41	8.49892	11.0933	0.687903	6.31307	11.6722	1.97005	1.10681
